player;minutes;Pases;Shot_Assist;Assist;Centros_Area;Porc_Pase;Regates_Int;Regates_Comp;Recuperaciones;Despejes;Perdidas;Errores;Tiros;xG_per_90;Goles;position;Pases_perc;Shot_Assist_perc;Assist_perc;Centros_Area_perc;Porc_Pase_perc;Regates_Int_perc;Regates_Comp_perc;Recuperaciones_perc;Despejes_perc;Tiros_perc;xG_per_90_perc;Goles_perc;Perdidas_perc;Errores_perc
Arlind Afrim Ajeti;1380;21.456521739130437;0.0;0.0;0.0;72.94832826747721;0.0652173913043478;0.0652173913043478;2.282608695652174;7.17391304347826;0.0652173913043478;0.0;0.5869565217391304;0.0299090036934782;0.0;DF;3.4916201117318435;0.0;0.0;0.0;21.368715083798882;1.1913104414856341;1.765536723163842;2.583798882681564;97.6923076923077;33.70707778556412;24.52697967764541;0.0;98.31460674157303;0.0
Daniel Pavlovic;2020;44.242574257425744;0.2227722772277227;0.0891089108910891;0.0445544554455445;66.66666666666666;0.3564356435643564;0.1782178217821782;3.1633663366336635;3.7871287128712874;0.2227722772277227;0.0891089108910891;0.5346534653465347;0.0194531045079207;0.0;DF;48.60335195530726;37.120590648072195;36.93982074263764;6.20347394540943;6.9134078212290495;13.594954449894884;9.1454802259887;12.430167597765362;77.06293706293707;30.063069376313944;14.646110721793972;0.0;88.6938202247191;11.38211382113822
Oliver Kragl;1015;25.980295566502463;0.0;0.0;0.0;61.43344709897611;1.7733990147783252;0.70935960591133;4.167487684729064;1.41871921182266;1.2413793103448276;0.0;2.748768472906404;0.0904789591359605;0.0;MF;8.798882681564246;0.0;0.0;0.0;1.4664804469273742;62.29852838121934;47.59887005649718;35.824022346368714;43.77622377622378;90.96005606166783;59.49544498948843;0.0;44.45224719101123;0.0
Yussif Raman Chibsah;1205;32.56431535269709;0.1493775933609958;0.0746887966804979;0.0;77.98165137614679;2.16597510373444;1.1950207468879668;8.141078838174273;1.79253112033195;2.464730290456432;0.0;0.8215767634854773;0.0260211837510373;0.0;MF;19.83240223463687;27.317473338802298;29.321382842509603;0.0;41.27094972067039;71.89908899789769;71.46892655367232;98.46368715083798;51.048951048951054;46.39103013314646;20.812894183601962;0.0;14.32584269662921;0.0
Daniel Ciofani;2995;18.27045075125209;0.030050083472454;0.030050083472454;0.030050083472454;64.14473684210526;0.991652754590985;0.4808013355592654;2.674457429048414;1.2921535893155258;1.32220367278798;0.0;2.313856427378965;0.243176730851419;0.0;FW;0.8379888268156424;0.9844134536505333;1.2804097311139564;0.9098428453267163;3.2122905027932958;38.96285914505957;33.47457627118644;6.005586592178771;40.349650349650354;84.3728100911002;83.46180798878767;0.0;41.924157303370784;0.0
Mirko Gori;2330;37.58369098712446;0.0;0.0;0.0;73.792394655704;1.0429184549356223;0.6180257510729613;7.918454935622318;1.6609442060085835;1.0815450643776825;0.0;0.888412017167382;0.01723191162103;0.0;MF;30.93575418994413;0.0;0.0;0.0;23.743016759776534;40.644709180098104;41.878531073446325;97.90502793296089;48.60139860139861;49.12403644008409;12.824106517168886;0.0;49.7191011235955;0.0
Luca Paganini;1928;23.38692946058092;0.0933609958506224;0.0466804979253112;0.0;68.8622754491018;1.820539419087137;0.9802904564315352;4.901452282157677;1.5404564315352698;2.240663900414938;0.0;1.2136929460580914;0.0919507039263485;0.0;MF;5.58659217877095;17.555373256767844;11.523687580025609;0.0;10.893854748603351;63.559915907498244;62.429378531073446;53.28212290502793;46.50349650349651;59.63559915907498;59.8458304134548;0.0;17.83707865168539;0.0
Federico Dionisi;2527;21.939058171745152;0.1068460625247328;0.0712307083498219;0.0712307083498219;66.3961038961039;3.0985358132172536;1.3889988128215274;5.840918084685398;0.14246141669964385;3.4546893549663635;0.0;3.0629204590423424;0.213273857261575;0.0;FW;3.770949720670391;20.590648072190323;26.888604353393085;13.978494623655914;6.284916201117318;84.72319551506658;77.61299435028249;76.60614525139664;2.7272727272727275;94.604064470918;81.00911002102312;0.0;2.9494382022471797;0.0
Robert Gucher;1365;40.35164835164835;0.0;0.0;0.0;72.7124183006536;1.3186813186813189;0.8571428571428572;5.736263736263735;2.4395604395604398;0.7912087912087912;0.0659340659340659;1.3846153846153846;0.0253188472681318;0.0;MF;37.63966480446927;0.0;0.0;0.0;20.321229050279328;49.964961457603366;56.67372881355932;73.95251396648044;61.888111888111894;62.929222144358796;20.322354590049052;0.0;63.061797752808985;27.371273712737135
Alessandro Frara;1240;32.58870967741936;0.0;0.0;0.0;68.8195991091314;0.7258064516129032;0.4354838709677419;5.661290322580645;1.814516129032258;0.6532258064516129;0.0;0.8709677419354839;0.0766456081693548;0.0;MF;19.90223463687151;0.0;0.0;0.0;10.614525139664805;29.362298528381217;30.36723163841808;72.13687150837988;51.328671328671334;48.493342676944636;53.25858444288718;0.0;68.75;0.0
Leonardo Blanchard;2554;32.27877838684417;0.0;0.0;0.0352388410336726;71.72489082969432;0.2819107282693813;0.2466718872357086;3.277212216131558;6.660140955364134;0.1761942051683633;0.0352388410336726;0.7400156617071261;0.0663470054894283;0.0;DF;19.273743016759774;0.0;0.0;3.3085194375516958;17.877094972067038;10.091100210231254;13.594632768361583;14.24581005586592;95.66433566433567;42.39663629992992;48.56341976173791;0.0;92.20505617977528;74.66124661246613
Davide Zappacosta;1266;53.317535545023695;0.0710900473933649;0.0;0.0710900473933649;74.0;3.1279620853080567;0.8530805687203792;5.118483412322274;1.2085308056872037;1.2085308056872035;0.0;1.066350710900474;0.0415264907701421;0.0;MF;74.37150837988827;12.797374897456933;0.0;13.895781637717121;24.650837988826815;85.28381219341276;56.42655367231639;59.00837988826815;38.39160839160839;55.01051156271899;34.2676944639103;0.0;45.8567415730337;0.0
Bruno da Silva Peres;2588;43.887171561051005;0.1391035548686244;0.0;0.0695517774343122;81.61648177496038;4.451313755795981;2.7820710973724885;5.564142194744977;1.1476043276661514;1.8431221020092736;0.0;1.3910355486862442;0.0528325859837712;0.0;MF;47.41620111731843;25.635767022149306;0.0;13.48221670802316;56.773743016759774;95.30483531885073;97.74011299435028;70.25139664804469;36.64335664335665;62.999299229152065;41.48563419761738;0.0;27.94943820224718;0.0
Marco Benassi;1910;31.146596858638745;0.0942408376963351;0.0;0.0471204188481675;72.91981845688352;1.2722513089005236;0.706806282722513;5.183246073298429;0.9895287958115183;1.225130890052356;0.0;2.2146596858638743;0.1276762587879581;0.0;MF;17.38826815642458;17.801476620180477;0.0;7.07196029776675;21.22905027932961;48.072880168185;47.45762711864407;61.73184357541899;32.86713286713287;82.06026629292221;67.55430974071479;0.0;45.22471910112359;0.0
Daniele Baselli;2264;35.89664310954063;0.0795053003533568;0.0;0.0;75.41528239202658;3.021201413427562;1.6696113074204948;6.1219081272084805;0.6360424028268551;2.265901060070671;0.0;1.311837455830389;0.1160301506183745;0.0;MF;27.094972067039105;14.109926168990977;0.0;0.0;30.796089385474858;83.81219341275403;85.09887005649718;81.6340782122905;21.11888111888112;61.52768044849334;65.7323055360897;0.0;17.415730337078642;0.0
Andrea Belotti;2588;18.63987635239567;0.1043276661514683;0.0695517774343122;0.0;77.61194029850746;1.3214837712519318;0.6607418856259659;3.999227202472952;0.34775888717156106;1.669242658423493;0.0;2.5386398763523954;0.4597140785007728;0.0;FW;1.047486033519553;19.9343724364233;25.54417413572343;0.0;39.94413407821229;50.245269796776455;44.49152542372882;31.564245810055866;8.951048951048952;88.2270497547302;95.93552908199018;0.0;31.741573033707866;0.0
Afriyie Acquah;1886;33.49946977730647;0.1431601272534464;0.0;0.0;73.50427350427351;2.5291622481442206;1.3361611876988335;7.253446447507954;0.8589607635206787;1.6224814422057263;0.0;1.1452810180275717;0.0440098125031813;0.0;MF;21.85754189944134;26.5791632485644;0.0;0.0;22.48603351955307;77.71548703573932;76.69491525423729;95.6703910614525;29.300699300699304;57.25297827610371;35.66923615977575;0.0;33.07584269662921;0.0
Cristian Molinaro;1989;49.45701357466064;0.0;0.0;0.0452488687782805;77.49313815187557;2.2171945701357467;1.1764705882352942;4.117647058823529;1.990950226244344;0.8144796380090499;0.0;0.5882352941176471;0.027745407036199;0.0;MF;64.52513966480447;0.0;0.0;6.451612903225807;39.10614525139665;72.8801681850035;70.48022598870057;33.93854748603352;54.26573426573427;33.77715487035739;22.494744218640506;0.0;61.58707865168539;0.0
Cesare Bovo;1789;66.65735047512577;0.0;0.0;0.0;83.69811320754717;0.4024594745667971;0.3521520402459474;3.622135271101174;3.873672442705422;0.1006148686416992;0.0;0.5030743432084963;0.0208332643733929;0.0;DF;92.8072625698324;0.0;0.0;0.0;64.31564245810056;16.18780658724597;23.305084745762713;21.298882681564244;77.6923076923077;27.610371408549405;15.977575332866152;0.0;96.27808988764045;0.0
Giuseppe Vives;2554;50.6734534064213;0.0352388410336726;0.0352388410336726;0.0;84.4923504867872;0.5285826155050901;0.3876272513703994;6.554424432263116;2.64291307752545;0.7047768206734535;0.0;0.5638214565387627;0.0170293279475332;0.0;MF;67.8072625698324;2.8712059064807223;4.865556978233035;0.0;66.75977653631284;21.09320252277505;27.25988700564972;89.10614525139664;65.24475524475525;32.02522775052558;12.613875262789067;0.0;66.22191011235955;0.0
Edenílson Andrade dos Santos;2206;49.324569356301;0.0;0.0;0.0815956482320942;73.44913151364764;2.978241160471441;1.3463281958295557;6.038077969174978;1.4687216681776971;1.4687216681776971;0.0;0.4895738893925657;0.0328077371260199;0.0;MF;64.10614525139664;0.0;0.0;16.129032258064516;22.27653631284916;83.46180798878767;77.04802259887006;79.95810055865921;45.17482517482518;26.839523475823405;27.400140154169584;0.0;38.20224719101123;0.0
Ciro Immobile;1313;23.03122619954303;0.2056359482102056;0.2741812642802742;0.4798172124904798;67.26190476190477;2.673267326732673;1.2338156892612338;4.112718964204113;0.6169078446306169;1.987814166031988;0.0;3.495811119573496;0.5689033890251333;0.0;FW;5.167597765363128;35.68498769483183;72.21510883482715;47.39454094292804;7.4022346368715075;79.67764540995094;72.88135593220339;33.729050279329606;20.27972027972028;97.47722494744218;98.38822704975473;0.0;24.157303370786508;0.0
Gonzalo Gerardo Higuaín;2977;28.50856567013772;0.0604635539133355;0.0302317769566677;0.1511588847833389;77.20042417815482;1.965065502183406;1.1790393013100435;2.5394692643600942;0.45347665435001683;2.1464561639234128;0.0;5.502183406113537;0.7565721432415183;0.0;FW;12.569832402234637;10.254306808859722;1.408450704225352;26.63358147229115;38.05865921787709;67.13384723195514;70.76271186440678;4.748603351955307;12.517482517482518;99.92992291520673;99.57953749124036;0.0;20.57584269662921;0.0
Dries Mertens;1109;46.90712353471596;0.405770964833183;0.2434625788999098;0.0811541929666366;75.25951557093425;5.356176735798017;2.110009017132552;3.165013525698828;0.0811541929666366;1.7042380522993688;0.0;4.4634806131650135;0.2763203505013525;0.0;FW;56.28491620111731;50.2050861361772;68.88604353393086;15.963606286186932;29.81843575418994;97.82761037140855;91.17231638418079;12.5;0.9090909090909092;99.36930623686054;86.54519971969165;0.0;30.828651685393254;0.0
Kalidou Koulibaly;2888;74.23130193905817;0.0;0.031163434903047;0.0;87.57346767422334;0.4986149584487535;0.3739612188365651;5.422437673130194;5.0484764542936285;0.3739612188365651;0.031163434903047;0.1558171745152354;0.0233619194044321;0.0;DF;96.36871508379888;0.0;2.3047375160051216;0.0;74.02234636871508;20.182200420462507;25.282485875706215;66.89944134078212;86.2937062937063;3.5739313244569026;18.710581639803785;0.0;79.7752808988764;86.1788617886179
Jorge Luiz Frello Filho;2929;116.11812905428474;0.1229088426083987;0.0307272106520996;0.0307272106520996;89.12410690658903;0.9525435302150904;0.5530897917377945;6.391259815636736;0.5530897917377945;0.8296346876066917;0.0;0.1843632639125981;0.0050438321440764;0.0;MF;99.86033519553072;22.969647251845778;1.9206145966709347;1.240694789081886;77.16480446927373;37.8416257883672;38.4180790960452;87.01117318435753;16.573426573426573;5.325858444288717;3.4337771548703575;0.0;60.74438202247191;0.0
Marek Hamšík;3224;86.37096774193549;0.3070719602977667;0.0279156327543424;0.0558312655086848;86.1344537815126;1.3120347394540943;0.7537220843672456;4.913151364764268;0.8374689826302729;1.2841191066997515;0.0279156327543424;2.3449131513647643;0.1886833097838089;0.0;MF;99.23184357541899;44.54470877768663;0.38412291933418696;9.511993382961125;70.94972067039106;49.474421864050456;49.78813559322034;53.4217877094972;28.811188811188813;84.86334968465312;77.92571829011914;0.0;43.18820224719101;97.289972899729
José María Callejón Bueno;2812;46.28022759601706;0.1920341394025604;0.0960170697012802;0.0;79.46058091286307;0.9281650071123756;0.3840682788051209;4.448790896159317;0.7361308677098151;0.7041251778093883;0.0;2.048364153627312;0.2621116142411095;0.0;FW;54.18994413407821;34.208367514356034;39.18053777208707;0.0;47.3463687150838;37.070777855641204;26.412429378531073;42.59776536312849;24.825174825174827;78.34618079887876;85.28381219341276;0.0;66.43258426966293;0.0
Raúl Albiol i Tortajada;3239;71.52207471441804;0.0277863538129052;0.0555727076258104;0.0;89.08313908313909;0.1389317690645261;0.1389317690645261;3.528866934238963;5.140475455387465;0.1945044766903365;0.0;0.2500771843161469;0.0192204323711021;0.0;DF;95.60055865921787;0.08203445447087777;17.797695262483995;0.0;77.02513966480447;4.555010511562719;6.567796610169491;18.994413407821227;87.20279720279721;8.864751226348984;14.435879467414155;0.0;90.48455056179775;0.0
Elseid Hysaj;3282;69.24131627056673;0.0548446069469835;0.0;0.0;85.54455445544555;1.7550274223034736;0.8775137111517368;6.115173674588665;2.522851919561243;1.0968921389396709;0.0548446069469835;0.3290676416819013;0.0081426801279707;0.0;DF;94.41340782122904;8.859721082854799;0.0;0.0;68.99441340782123;61.66783461807989;57.69774011299435;81.14525139664804;63.146853146853154;14.155571128241064;5.816398037841625;0.0;49.227528089887635;38.211382113821145
Allan Marques Loureiro;2817;59.456869009584665;0.1597444089456869;0.0958466453674121;0.0638977635782747;85.65287479849543;3.0351437699680512;1.5654952076677315;5.846645367412141;1.0862619808306708;2.268370607028754;0.0;0.926517571884984;0.0768968631629393;0.0;MF;84.63687150837988;29.368334700574245;39.052496798975675;11.41439205955335;69.48324022346368;84.09250175192712;82.7683615819209;76.67597765363128;35.31468531468532;50.66573230553609;53.538892782060266;0.0;17.345505617977523;0.0
Lorenzo Insigne;2597;59.53792837889873;0.346553715825953;0.1039661147477859;0.2079322294955718;79.80209545983702;3.500192529842125;1.802079322294956;3.98536773199846;0.1039661147477859;1.6981132075471697;0.0;4.678475163650366;0.3191412439926838;0.0;FW;84.91620111731844;47.333880229696476;41.2291933418694;33.49875930521092;49.23184357541899;88.50735809390329;87.78248587570621;30.93575418994413;1.5384615384615385;99.57953749124036;89.90889978976874;0.0;30.93398876404494;0.0
Faouzi Ghoulam;2916;75.80246913580247;0.0925925925925926;0.0;0.0617283950617283;83.30618892508144;1.2962962962962965;0.5864197530864198;4.197530864197531;2.037037037037037;0.6790123456790124;0.0;0.6790123456790124;0.0122179519629629;0.0;DF;97.27653631284916;17.30926989335521;0.0;10.587262200165426;62.988826815642454;49.05395935529082;40.04237288135593;36.73184357541899;55.03496503496504;39.593552908199015;8.33917309039944;0.0;67.62640449438203;0.0
